state,district,code,sn,candidate,gender,party,votes,remark,source_file
Plateau,PLATEAU SOUTH,SD/091/PL,10,YOUMPANG SINKIT JALMEL,MALE,PT,13,,Plateau_PLATEAU-SOUTH.pdf
Plateau,PLATEAU SOUTH,SD/091/PL,11,NAANLONG NICODEMUS,MALE,SDP,445,,Plateau_PLATEAU-SOUTH.pdf
Plateau,PLATEAU SOUTH,SD/091/PL,12,INUWA SANUSI MOHAMMED,MALE,UPP,21,,Plateau_PLATEAU-SOUTH.pdf
Rivers,RIVERS EAST,SD/094/RV,1,NWUKE AZUBUIKE,M,A,9852,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,2,OHALE SYLVESTER,M,AA,734,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,3,IBEMORAH NWANNEKA JANET,F,ACPN,543,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,4,OGBONNA CLAY NDUKA,M,ADC,2865,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,5,ABAM OCHEDUKOKUMA JOHN,M,APDA,851,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,6,KPALKU HAMLET,M,APP,475,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,7,THOMAS ANGELA CHIKIADINAKA,F,C4C,139,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,8,OKORUWA IBIFURO EHI,M,DA,469,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,9,OLERU EMEKA SOMIAR,M,GPN,1468,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,10,AMACHI STEPHEN A.,M,HDP,287,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,11,ANAELE GRACE,F,ID,921,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,12,MICHAELS-ATATA LESLIE VICTOR CHIZI,M,LP,8893,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,13,KIANEM BONMENE,M,MMN,3027,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,14,WUZOR QUEEN,F,NDLP,623,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,15,SEKIBO GEORGE THOMPSON,M,PDP,283759,ELECTED,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,16,MINAINYO SUNDAY P.T,M,PPA,393,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,17,NKEREKE ANDERSON,M,PPC,271,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,18,OTAMIRI JOHNSON UGOCHUKWU,M,SDP,2598,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS EAST,SD/094/RV,19,NNAMDI GODDAY IKECHI,M,ZLP,188,,Rivers_RIVERS-EAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,1,BADEY SUAGE ALEXANDER,M,A,6155,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,2,MARTINS LENEBARI BRIGHT,M,ACD,980,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,3,LEKIA JANEY,F,ADC,779,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,4,BAKPEA SUNDAY NGBOR,M,APDA,877,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,5,KENDRICK JAJA T.,M,APP,235,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,6,MBEKE GODWIN BARIBEFII,M,C4C,552,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,7,COOKEYGAM CHAMBERLENE,M,DA,105,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,8,DEEKOR CHRISTIAN MEEBARI,M,GPN,43,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,9,MIIBARI ANYIMA,F,ID,237,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,10,PRINCE FAVOUR FELIX MUKA REUBEN,M,LP,480,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,11,ANYADIKE JOSEPH DIMKPA,M,MMN,34,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,12,SIADHPIRI JAJA F.,M,MPN,92,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,13,SAMSON KPEALE,F,MRDD,43,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,14,OGOLO SATURDAY STEPHEN,M,NDLP,57,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,15,LOLNYIELO DAGONNY GODWIN,M,NPC,283,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,16,PEPPLE KENNETH GODWILL,M,PDC,170,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,17,MPIGI BARINADA,M,PDP,247182,ELECTED,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,18,ATUKOMI ZORBARI,M,PPA,142,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,19,NGBO INNOCENT WALKER,M,PPC,314,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,20,DONBARIDAM GODAE,M,SDP,2087,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,21,OKENE KING NSIRIM KEDDINA,M,YES,74,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS SOUTH EAST,SD/095/RV,22,MICHAEL COMRADE PRINCE,M,ZLP,51,,Rivers_RIVERS-SOUTHEAST.pdf
Rivers,RIVERS WEST,SD/096/RV,1,ADONYE P. FINECOUNTRY,M,A,11523,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,2,ONWUKWE GREATMAN,M,AA,887,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,3,JEFFERSON IGWE,M,ADC,2340,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,4,EZEKIEL ORLU CHAKA,M,APDA,394,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,5,GIFT OBARA,M,APP,437,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,6,OSADEME VIVIAN,F,C4C,131,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,7,TIEKOR BOB-MANUEL,M,DA,158,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,8,LIONEL OPUADA PEPPLE,M,ID,113,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,9,OGBOWU ELEMCHUKWU,M,LP,4134,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,10,SYGNS IBIGBEYE,F,MRDD,182,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,11,WARI TAMUNOTONYE OBAZI,M,NDLP,286,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,12,EBINI IBIOBELEARI OBOMATE,F,NPC,210,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,13,ORIGBO HENRY,M,NUP,149,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,14,APIAFI BETTY JOCELYN,F,PDP,159215,ELECTED,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,15,OKPEWONO JOYCE JACKS,F,PPA,386,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,16,OBAGHAMA DIGHOBO E,M,SDP,20139,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,17,BOLOUBOERE GEORGE O.,F,UPN,170,,Rivers_RIVERS-WEST.pdf
Rivers,RIVERS WEST,SD/096/RV,18,FRANCIS DON-PEDRO OKPARA,M,ZLP,118,,Rivers_RIVERS-WEST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,1,ABDULRAHMAN ABUBAKAR USMAN,M,AAP,58,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,2,USMAN IBRAHIM WAURU,M,ACPN,62,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,3,UMARU MUHAMMAD,M,AD,67,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,4,AHMED BELLO AHMED,M,ADC,88,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,5,MURTALA ISAH,M,AGA,76,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,6,BASHAR BELLO,M,AGAP,94,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,7,TUKUR MUSTAPHA,M,ANDP,235,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,8,GOBIR IBRAHIM ABDULLAHI,M,APC,170665,ELECTED,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,9,ALHASSAN IDI GATAWA,M,APDA,41,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,10,PETER EJEH IGWE,M,CAP,106,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,11,BELLO ABBAS,M,DA,77,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,12,SANI ABDULLAHI GARBA,M,DPP,127,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,13,MIKA'ILU SALMANU,M,GPN,37,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,14,MOHAMMED BASHIR UMAR,M,JMPP,74,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,15,MU'AZU BELLO,M,KP,33,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,16,ABUBAKAR MUHAMMAD,M,LP,60,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,17,SAMBO BABALE,M,MMN,41,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,18,MOHAMMED SHIYTU,M,MPN,54,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,19,LAUWALI KAKALE,M,MRDD,75,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,20,MAMUDA SANI,M,NCP,50,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,21,AHMAD BELLO,M,NDLP,141,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,22,GANI ISAH,M,NEPP,94,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,23,MURTALA SHEHU,M,NPC,169,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,24,SULEMAN ABDULLAHI,M,NUP,924,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,25,MAIDAJI SALIHU,M,PDP,140322,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,26,MU'AZU HUSSAIN WAMBAR,M,PPN,289,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,27,GARBA ZAYYANU,M,PPP,195,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,28,ALHAJI ALU KIRI,M,SDP,275,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,29,ZAYYANU AUDI,M,SNP,56,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,30,AHMED ABUBAKAR,M,UPN,113,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,31,JUBRIL BELLO ALIYU,M,YPP,14,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO EAST,SD/097/SO,32,AMINU YAHAYA,M,ZLP,27,,Sokoto_SOKOTO-EAST.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,1,UMAR HAFSATU,F,A,30,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,2,ABDULRAHMAN ABUBAKAR,M,AAP,221,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,3,MOHAMMED ABUBARKAR LABARAN,M,ACPN,49,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,4,UMARU USMAN,M,AD,58,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,5,MOHAMMED BANDADO YUSUF,M,ADC,70,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,6,IBRAHIM SALISU,M,AGA,73,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,7,ABUBAKAR BUDA,M,AGAP,121,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,8,SAIDU S/GOBIR,M,ANDP,81,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,9,UMAR ABUBAKAR,M,APA,455,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,10,WAMAKO ALIYU MAGATAKARDA,M,APC,172980,ELECTED,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,11,YUSUF MANIR ADAMU,M,APDA,1104,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,12,ABUBAKAR ZAINAB,F,APGA,209,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,13,NASIRU IBRAHIM,M,CAP,54,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,14,MACCIDO USMAN,M,DA,58,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,15,ABDULLAHI BUHARI,M,DPC,39,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,16,SANUSI MUHAMMAD YARO,M,FRESH,56,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,17,ABDULLAHI MU'AZU,M,GPN,50,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,18,UMAR USMAN,M,ID,40,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,19,HASSAN SALIHU SARDAUNA,M,JMPP,20,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,20,UMAR ABUBAKAR,M,KP,45,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,21,ABUBAKAR SAMAILA,M,LP,45,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,22,AHMAD BELLO,M,MPN,41,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,23,BELLO FARUKU,M,MRDD,156,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,24,BUHARI SHAFATU,M,NAC,57,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,25,MUAZU SIDI,M,NCP,75,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,26,FARUKU IBRAHIM,M,NDLP,121,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,27,ANAS BELLO,M,NEPP,137,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,28,ABDULLAHI YAHAYA,M,NPC,205,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,29,KYASHE SA'ADU,M,NRM,946,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,30,MUHAMMAD AHMED MACCIDO,M,PDP,138922,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,31,MUHAMMED MARYAM,F,PPA,491,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,32,SANUSI ABUBAKAR,M,PPN,109,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,33,ABUBAKAR BASHIRU,M,PPP,105,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,34,ISAH MOH'D,M,SDP,132,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,35,ABDULRAHMAN BELLO,M,SNP,65,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,36,ALIYU MALAMI,M,UPN,111,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,37,ALKALI MU'AWIYA,M,YDP,20,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,38,MUDASIRU A SHEHU T,M,YPP,46,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO NORTH,SD/098/SO,39,USMAN JAMILU BABA,M,ZLP,99,,Sokoto_SOKOTO-NORTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,1,NASIRU ABUBAKAR,M,AA,20,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,2,MUKUTAR BUKHARI,M,ABP,22,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,3,BUHARI ABUBAKAR,M,AD,21,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,4,ZAYYAN MOH'D SAMBO,M,ADC,41,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,5,GARBA ALIYU KEBBE,M,AGA,111,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,6,BELLO UMAR,M,APA,224,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,7,SHEHU ABUBAKAR TAMBUWAL,M,APC,134204,ELECTED,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,8,MAHE DANGE,M,APDA,343,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,9,NASIRU USMAN,M,APGA,631,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,10,BALA MURTALA,M,CAP,24,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,11,BELLO MALAMI,M,DPC,39,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,12,IBRAHIM MAIAKWAI,M,DPP,74,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,13,MUSA SIRAJO,M,FRESH,21,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,14,MURTALA ABDULLAHI,M,GPN,9,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,15,ABUBAKAR UMAR ALKANCI,M,ID,25,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,16,JABBI HASSAN MAYAMA,M,JMPP,11,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,17,ALTINE BELLO,M,KP,21,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,18,ZARUMI ABUBAKAR,M,LP,25,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,19,MUHAMMAD SULEMAN,M,MRDD,39,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,20,SANUSI IMAMU,M,NCP,71,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,21,ZUBAIRU ABDU MAGAYAKI,M,NDLP,114,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,22,JELANI MUHAMMED,M,NEPP,43,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,23,ISAH MALAMI,M,NPC,477,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,24,BELLO SULAIMAN,M,NUP,293,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,25,ABDULLAHI IBRAHIM DANBABA,M,PDP,112546,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,26,SA'ADATU MUHAMMED,F,PPN,165,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,27,SAHABI ABUBAKAR G.,M,PPP,101,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,28,BELLO-TAMBUWAL ABUBAKAR,M,SDP,55,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,29,ABUBAKAR BELLO GAZOBI,M,SNP,37,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,30,SAHABI MOHAMMAD,M,UPN,13,,Sokoto_SOKOTO-SOUTH.pdf
Sokoto,SOKOTO SOUTH,SD/099/SO,31,SAMBO DAN KANE,M,YPP,19,,Sokoto_SOKOTO-SOUTH.pdf
Taraba,TARABA CENTRAL,SD/101/TR,1,GALADIMA ANTHONY,M,ACD,60,,Taraba_TARABA-CENTRAL.pdf
Taraba,TARABA CENTRAL,SD/101/TR,2,MOHAMMED HASSAN,M,AGA,239,,Taraba_TARABA-CENTRAL.pdf
Taraba,TARABA CENTRAL,SD/101/TR,3,YUSUF ABUBAKAR YUSUF,M,APC,98860,ELECTED,Taraba_TARABA-CENTRAL.pdf
Taraba,TARABA CENTRAL,SD/101/TR,4,NYANGANJI GILBERT GILLS,M,APGA,13319,,Taraba_TARABA-CENTRAL.pdf
Taraba,TARABA CENTRAL,SD/101/TR,5,MUSA EZEKIEL,M,APP,80,,Taraba_TARABA-CENTRAL.pdf
Taraba,TARABA CENTRAL,SD/101/TR,6,MOHAMMED BUBA,M,DA,64,,Taraba_TARABA-CENTRAL.pdf
Taraba,TARABA CENTRAL,SD/101/TR,7,HASSAN MUSA,M,NRM,46,,Taraba_TARABA-CENTRAL.pdf
Taraba,TARABA CENTRAL,SD/101/TR,8,BAKO DAHIRU GASSOL,M,PDP,95074,,Taraba_TARABA-CENTRAL.pdf
Taraba,TARABA CENTRAL,SD/101/TR,9,ABDULAZEEZ ABUBAKAR IBRAHIM,M,SDP,4564,,Taraba_TARABA-CENTRAL.pdf
Taraba,TARABA CENTRAL,SD/101/TR,10,VAKI ABDULMUMINI,M,UDP,7653,,Taraba_TARABA-CENTRAL.pdf
Taraba,TARABA CENTRAL,SD/101/TR,11,MUSA MOHAMMED,M,YPP,53,,Taraba_TARABA-CENTRAL.pdf
Taraba,TARABA NORTH,SD/102/TR,1,SILAS USMAN JEN,M,ABP,22,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,2,THEOPHILUS INNOCENT B,M,ACD,93,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,3,BATURE ADAMA ZAKARI,F,ACPN,1305,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,4,MANZO HADIZA MOHAMMED,F,ADC,183,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,5,EDWARD GEOFFREY,M,ADP,106,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,6,MONGU-PARK GAJERE JEN,M,AGA,314,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,7,ADAMU UMAR,M,ANP,361,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,8,YUSUF AHMED ADAMU,M,APC,111412,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,9,CHARLES KAIGAMA,M,APGA,2180,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,10,UMAR ALHAJI AHMAD,M,DA,37,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,11,YUNUSA UMAR KARIM,M,DPP,114,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,12,YAKUBU DANIEL ELDER,M,JMPP,41,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,13,USMAN SHAIBU,M,LP,161,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,14,IBRAHIM SANI,M,NRM,1635,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,15,ISA SHUAIBU LAU,M,PDP,113580,ELECTED,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,16,BELLO ABDULHAMEED,M,PPA,446,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,17,SIMAN JOHN,M,SDP,24698,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,18,TIPPI SHUAIBU,M,UDP,5746,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA NORTH,SD/102/TR,19,ALH. SAADU ABUBAKAR HASSAN,M,YPP,67,,Taraba_TARABA-NORTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,1,TOR-AGBIYE YAKUBU,M,AA,13611,,Taraba_TARABA-SOUTH.pdf
